iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.109072912613,0.110354568313,0.11357874012,0.688,0.66049382716,0.658008658009,0.254777070064,0.153846153846,0.217821782178,0.000397616000001
10,0.107746466951,0.109147359094,0.11248024969,0.690666666667,0.672839506173,0.658008658009,0.275,0.208955223881,0.217821782178,0.004102147
20,0.113705696225,0.116974806776,0.117086057276,0.672,0.641975308642,0.636363636364,0.272189349112,0.171428571429,0.222222222222,0.007703911
30,0.109131200488,0.11124292806,0.1102283884,0.693333333333,0.679012345679,0.658008658009,0.276729559748,0.257142857143,0.233009708738,0.011375423
40,0.111007400066,0.11383889787,0.11080109499,0.685333333333,0.666666666667,0.675324675325,0.2625,0.27027027027,0.242424242424,0.014908568
50,0.10821151096,0.111922981714,0.108473523258,0.698666666667,0.679012345679,0.714285714286,0.408376963351,0.395348837209,0.45,0.018838599
60,0.10788732848,0.111110756024,0.108473642703,0.693333333333,0.66049382716,0.69696969697,0.422110552764,0.421052631579,0.469696969697,0.022421409
70,0.10700937761,0.110799815572,0.104429927871,0.688,0.666666666667,0.709956709957,0.406091370558,0.413043478261,0.488549618321,0.026317814
80,0.108110704177,0.113448165845,0.106630354853,0.68,0.666666666667,0.666666666667,0.347826086957,0.4,0.352941176471,0.029928578
90,0.10877637358,0.114268464015,0.106907664163,0.677333333333,0.66049382716,0.675324675325,0.366492146597,0.395604395604,0.390243902439,0.0339971
100,0.10838111642,0.113706691229,0.106045495259,0.677333333333,0.654320987654,0.679653679654,0.38578680203,0.391304347826,0.403225806452,0.037614824
110,0.107333847212,0.113005510821,0.105579218416,0.682666666667,0.666666666667,0.679653679654,0.335195530726,0.357142857143,0.339285714286,0.041700251
120,0.106424767393,0.112673444822,0.104464317324,0.690666666667,0.672839506173,0.670995670996,0.376344086022,0.376470588235,0.333333333333,0.045364451
130,0.103824147009,0.109578227681,0.101756401103,0.712,0.685185185185,0.679653679654,0.431578947368,0.413793103448,0.350877192982,0.049303669
140,0.105751500264,0.11079146352,0.104150552296,0.712,0.697530864198,0.692640692641,0.431578947368,0.449438202247,0.393162393162,0.05332036
150,0.103614036147,0.109878197222,0.101631314335,0.714666666667,0.685185185185,0.688311688312,0.445595854922,0.413793103448,0.357142857143,0.056897478
160,0.102713589586,0.109083956188,0.101319302052,0.722666666667,0.703703703704,0.701298701299,0.485148514851,0.478260869565,0.420168067227,0.060496638
170,0.101360228216,0.107105289346,0.100530829714,0.714666666667,0.728395061728,0.705627705628,0.445595854922,0.511111111111,0.40350877193,0.06459381
180,0.0994394003118,0.104385669913,0.097902425192,0.738666666667,0.740740740741,0.722943722944,0.52427184466,0.54347826087,0.483870967742,0.068243952
190,0.096861161047,0.101707308477,0.096132939056,0.738666666667,0.746913580247,0.735930735931,0.528846153846,0.559139784946,0.50406504065,0.072092495
200,0.096610767775,0.101817394314,0.0964409153463,0.736,0.734567901235,0.727272727273,0.521739130435,0.547368421053,0.503937007874,0.075733462
210,0.0951255711921,0.100210014848,0.0950173295004,0.746666666667,0.740740740741,0.727272727273,0.562211981567,0.571428571429,0.519083969466,0.079592811
220,0.0936328688311,0.100648916944,0.0951729494686,0.744,0.746913580247,0.731601731602,0.586206896552,0.616822429907,0.56338028169,0.083553977
230,0.0932201767292,0.0980802272426,0.0941350309295,0.752,0.765432098765,0.735930735931,0.586666666667,0.634615384615,0.561151079137,0.087239374
240,0.0917866157479,0.0972387327302,0.0928715683571,0.757333333333,0.753086419753,0.735930735931,0.58064516129,0.6,0.554744525547,0.091277857
250,0.0919554762427,0.0976944460816,0.0927996153935,0.749333333333,0.740740740741,0.727272727273,0.605042016807,0.625,0.577181208054,0.094889968
260,0.0910924249773,0.0969062641348,0.0923052793577,0.757333333333,0.740740740741,0.731601731602,0.599118942731,0.603773584906,0.575342465753,0.098624378
270,0.0908138726108,0.0961514445087,0.0918366260463,0.762666666667,0.740740740741,0.744588744589,0.604444444444,0.58,0.593103448276,0.102463658
280,0.0892331837237,0.0943182731523,0.090983628942,0.765333333333,0.746913580247,0.731601731602,0.607142857143,0.594059405941,0.557142857143,0.106343101
290,0.0891472786683,0.0941300728255,0.0908058823048,0.765333333333,0.753086419753,0.731601731602,0.607142857143,0.6,0.557142857143,0.109968301
300,0.086760282432,0.0913636006715,0.0894107497031,0.762666666667,0.740740740741,0.744588744589,0.656370656371,0.637931034483,0.646706586826,0.114031555
310,0.0876470890185,0.0909047420113,0.0910041841578,0.778666666667,0.716049382716,0.757575757576,0.677042801556,0.581818181818,0.654320987654,0.117653722
320,0.0850768577566,0.0886562810366,0.0889803917533,0.768,0.753086419753,0.753246753247,0.658823529412,0.655172413793,0.645962732919,0.12167154
330,0.084703431979,0.087192519345,0.0880077541228,0.773333333333,0.734567901235,0.735930735931,0.618834080717,0.574257425743,0.567375886525,0.125389354
340,0.083660077329,0.0882062918789,0.0884737961619,0.778666666667,0.734567901235,0.722943722944,0.62100456621,0.565656565657,0.536231884058,0.129111128
350,0.0836610521628,0.0871790579547,0.0885465688825,0.776,0.734567901235,0.727272727273,0.611111111111,0.565656565657,0.540145985401,0.1329222
360,0.0828958297318,0.0875350157018,0.0882918291974,0.773333333333,0.734567901235,0.718614718615,0.604651162791,0.565656565657,0.525547445255,0.13662403
370,0.0819463040022,0.0861902025346,0.0876821623532,0.773333333333,0.740740740741,0.731601731602,0.632034632035,0.588235294118,0.575342465753,0.140238949
380,0.0804565730861,0.0855548261067,0.0860062911638,0.784,0.759259259259,0.753246753247,0.646288209607,0.628571428571,0.606896551724,0.144062877
390,0.0799616998513,0.0841574183027,0.0853104860473,0.8,0.753086419753,0.748917748918,0.686192468619,0.62962962963,0.613333333333,0.147886208
400,0.0798418885523,0.0836978057023,0.0849265554843,0.789333333333,0.753086419753,0.74025974026,0.663829787234,0.622641509434,0.594594594595,0.151816162
410,0.0793114822402,0.0850294949341,0.0848660266009,0.792,0.759259259259,0.748917748918,0.672268907563,0.635514018692,0.613333333333,0.155581362
420,0.0785849988474,0.0839546845712,0.0855540321776,0.784,0.765432098765,0.74025974026,0.655319148936,0.627450980392,0.58904109589,0.159376357
430,0.0782430061468,0.0838600764175,0.0854211994719,0.786666666667,0.765432098765,0.74025974026,0.663865546218,0.627450980392,0.58904109589,0.163213935
440,0.0779956393468,0.0832190315409,0.0855730522869,0.792,0.746913580247,0.753246753247,0.677685950413,0.623853211009,0.61744966443,0.166818445
450,0.0780047979082,0.0834700943488,0.0840129741504,0.797333333333,0.765432098765,0.748917748918,0.688524590164,0.648148148148,0.618421052632,0.170546755
