iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.146062268803,0.14780337048,0.148157183949,0.354666666667,0.388888888889,0.359307359307,0.45,0.459016393443,0.44776119403,0.009383392
10,0.109246814159,0.110449690347,0.109893383297,0.658666666667,0.66049382716,0.658008658009,0.488,0.466019417476,0.476821192053,0.102689583
20,0.128514002422,0.13160939745,0.129959339223,0.650666666667,0.654320987654,0.649350649351,0,0,0,0.197611021
30,0.119926022019,0.117345689114,0.119005695404,0.645333333333,0.648148148148,0.61038961039,0.0827586206897,0.0952380952381,0.0217391304348,0.289452102
40,0.139506454071,0.131272278067,0.135410122401,0.413333333333,0.475308641975,0.445887445887,0.473684210526,0.514285714286,0.518796992481,0.377719001
50,0.120420755048,0.118403594459,0.117002141678,0.576,0.611111111111,0.632034632035,0.536443148688,0.559440559441,0.608294930876,0.467508827
60,0.114338652769,0.120763907113,0.118883247378,0.624,0.555555555556,0.584415584416,0.447058823529,0.345454545455,0.376623376623,0.557883175
70,0.0967200992187,0.096381145425,0.0969943346934,0.706666666667,0.728395061728,0.705627705628,0.414893617021,0.45,0.433333333333,0.651914123
80,0.109590315741,0.111728612561,0.107818360884,0.645333333333,0.666666666667,0.670995670996,0.0827586206897,0.0689655172414,0.136363636364,0.74637853
90,0.111756062029,0.110781980879,0.108664565869,0.629333333333,0.648148148148,0.65367965368,0.0915032679739,0.0952380952381,0.166666666667,0.843790946
100,0.0987322085872,0.102754234125,0.100019262678,0.709333333333,0.716049382716,0.692640692641,0.497695852535,0.46511627907,0.466165413534,0.94083932
110,0.0933220507956,0.0993469369647,0.0965563602855,0.728,0.691358024691,0.727272727273,0.613636363636,0.576271186441,0.618181818182,1.036505673
120,0.100482316709,0.102511233175,0.106462226409,0.696,0.672839506173,0.662337662338,0.313253012048,0.231884057971,0.1875,1.127783028
130,0.0978200218808,0.102215120805,0.103877333017,0.728,0.685185185185,0.709956709957,0.6015625,0.578512396694,0.573248407643,1.224616057
