iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.113929731368,0.117692469298,0.114685041627,0.650666666667,0.66049382716,0.649350649351,0.186335403727,0.179104477612,0.164948453608,0.007625323
10,0.10926417003,0.108688811651,0.105668763789,0.650666666667,0.654320987654,0.649350649351,0,0,0,0.093291901
20,0.118878319618,0.119660448217,0.115459916034,0.658666666667,0.635802469136,0.636363636364,0.111111111111,0.0923076923077,0.0869565217391,0.176002187
30,0.111302807132,0.119549868607,0.114906514855,0.682666666667,0.58024691358,0.627705627706,0.425120772947,0.291666666667,0.328125,0.260898879
40,0.114467675687,0.110955222245,0.116426495456,0.669333333333,0.648148148148,0.649350649351,0.205128205128,0.0952380952381,0.10989010989,0.347089769
50,0.116811982126,0.113480144746,0.119629652316,0.661333333333,0.722222222222,0.666666666667,0.265895953757,0.430379746835,0.318584070796,0.427426814
60,0.10706203153,0.110936286264,0.113523690143,0.64,0.623456790123,0.61038961039,0.444444444444,0.440366972477,0.415584415584,0.511041614
70,0.0988351788258,0.10361351645,0.103593469457,0.730666666667,0.697530864198,0.69696969697,0.637992831541,0.614173228346,0.627659574468,0.596178497
80,0.0957696091135,0.096011918827,0.101595107641,0.685333333333,0.716049382716,0.640692640693,0.473214285714,0.574074074074,0.442953020134,0.678300886
90,0.0924137429512,0.0952143736299,0.0949322886688,0.738666666667,0.740740740741,0.709956709957,0.51,0.5625,0.496240601504,0.758386543
100,0.09159876476,0.0943145429729,0.0946826989074,0.736,0.746913580247,0.714285714286,0.530805687204,0.577319587629,0.514705882353,0.842778268
110,0.097191789809,0.103364705045,0.100190291035,0.728,0.648148148148,0.709956709957,0.610687022901,0.536585365854,0.617142857143,0.927613432
120,0.090544686565,0.0903592974735,0.0934924970133,0.749333333333,0.703703703704,0.718614718615,0.605042016807,0.593220338983,0.601226993865,1.010880706
130,0.0868669702922,0.0902278888754,0.0906264269021,0.752,0.691358024691,0.735930735931,0.582959641256,0.528301886792,0.606451612903,1.09472442
140,0.0873381973238,0.0904254424235,0.0902373202269,0.752,0.734567901235,0.727272727273,0.555023923445,0.547368421053,0.546762589928,1.173208217
150,0.0873552328282,0.0888031219219,0.0940372285646,0.733333333333,0.734567901235,0.727272727273,0.489795918367,0.527472527473,0.526315789474,1.256680492
160,0.0855466508673,0.0837120032605,0.0893820969164,0.754666666667,0.728395061728,0.727272727273,0.520833333333,0.5,0.511627906977,1.346344016
170,0.0872567412411,0.0850764632201,0.0904764120489,0.741333333333,0.703703703704,0.718614718615,0.497409326425,0.454545454545,0.503816793893,1.430946509
180,0.0908030643208,0.0946724855944,0.0947078023609,0.733333333333,0.703703703704,0.74025974026,0.528301886792,0.529411764706,0.58904109589,1.514905183
190,0.0905952349524,0.0905277398541,0.0934370187302,0.725333333333,0.722222222222,0.722943722944,0.546255506608,0.554455445545,0.573333333333,1.598885365
200,0.0848358988495,0.0887522526218,0.0889156014229,0.741333333333,0.728395061728,0.692640692641,0.507614213198,0.521739130435,0.466165413534,1.683724113
210,0.0854522959873,0.090118029166,0.0885445129028,0.730666666667,0.703703703704,0.714285714286,0.534562211982,0.538461538462,0.571428571429,1.772246353
220,0.0844427007176,0.0856258138689,0.0890299067724,0.749333333333,0.740740740741,0.701298701299,0.510416666667,0.533333333333,0.46511627907,1.855528061
230,0.0867096434634,0.0915261324348,0.0893916059174,0.746666666667,0.697530864198,0.718614718615,0.517766497462,0.436781609195,0.48,1.944053585
240,0.0861265255168,0.086503383619,0.0872308503331,0.733333333333,0.716049382716,0.731601731602,0.494949494949,0.510638297872,0.544117647059,2.026507255
250,0.0866477393151,0.0888690608954,0.0875443270749,0.738666666667,0.70987654321,0.705627705628,0.494845360825,0.483516483516,0.46875,2.110328618
