iterations,fitness,time,fevals
0,0.0203344558674,8.14699887997e-06,11
10,0.0200463629542,1.61649986694e-05,21
20,0.0202719667103,2.77519993688e-05,31
30,0.0205512944241,4.01990000682e-05,41
40,0.0214813737463,4.79669997731e-05,51
50,0.0219251370663,5.62019995414e-05,61
60,0.0228640156953,6.39320005575e-05,71
70,0.0230235759726,7.46639998397e-05,81
80,0.0230946097198,8.25049992272e-05,91
90,0.0237373645519,9.05899996724e-05,101
100,0.0238000293104,9.82629990176e-05,111
110,0.0248871835001,0.000109306000013,121
120,0.0254707178682,0.000117411000247,131
130,0.0259202700348,0.000125339998704,141
140,0.0261448016231,0.000132921997647,151
150,0.0265972594844,0.000143921997733,161
160,0.0266914952796,0.000152144997628,171
170,0.0266914952796,0.000160253997819,181
180,0.0267848209799,0.000167860998772,191
190,0.0272149652883,0.000178811997102,201
200,0.0272149652883,0.000190335997104,211
210,0.0274208292351,0.00021447999643,221
220,0.027521540593,0.000222206996114,231
230,0.0276367759579,0.000230827996347,241
240,0.027877513867,0.000238724996962,251
250,0.0280835754555,0.000246404997597,261
260,0.0282093368937,0.00026741399779,271
270,0.0283068997903,0.000278166997305,281
280,0.0290902369821,0.000286449996565,291
290,0.0292184936497,0.000307711996356,301
300,0.0292772545938,0.000315459996273,311
310,0.0293400410877,0.000323253996612,321
320,0.0299676320706,0.000330902996211,331
330,0.0300797416594,0.000341424994986,341
340,0.0306161540718,0.000363360994015,351
350,0.0309691975629,0.000374481993276,361
360,0.0312547146941,0.000382731992431,371
370,0.0316779024951,0.000390584993511,381
380,0.0317352713444,0.000398703992687,391
390,0.0320273429583,0.000410452992583,401
400,0.0320273429583,0.000418736994106,411
410,0.0330364529532,0.000426675993367,421
420,0.033123144363,0.000434370993389,431
430,0.0331468807851,0.000442742992163,441
440,0.0335689332545,0.000450901992735,451
450,0.0337928054431,0.00046188799206,461
460,0.0343060868599,0.000469981992865,471
470,0.0345981426486,0.000480920993141,481
480,0.0345981426486,0.0004888369931,491
490,0.0345981426486,0.000496942993777,501
500,0.0350097923599,0.000504566995005,511
510,0.035245821295,0.000515959995028,521
