iterations,fitness,time,fevals
0,0.0216509420565,1.46149995999e-05,11
10,0.0220779287848,2.67479990725e-05,21
20,0.0230864476836,3.65529995179e-05,31
30,0.0230889118796,6.89200005581e-05,41
40,0.0234966545872,9.24780015339e-05,51
50,0.0242628390737,0.000107472002128,61
60,0.0248725444607,0.000117671002954,71
70,0.0250105051791,0.000128976003907,81
80,0.0255559440137,0.00013875100376,91
90,0.025912164368,0.000148405002619,101
100,0.0259223132413,0.000157732001753,111
110,0.0268337952143,0.000187842002561,121
120,0.0273506340561,0.000197742001546,131
130,0.0273506340561,0.000222700002269,141
140,0.0276105942038,0.000232661002883,151
150,0.0276105942038,0.000261688002865,161
160,0.0279474446865,0.000271226002951,171
170,0.028526296012,0.000280849002593,181
180,0.0287131407974,0.000290274003419,191
190,0.0295170401336,0.000299862003885,201
200,0.0296101029359,0.000309562004986,211
210,0.0300396297082,0.000349577003362,221
220,0.0306669568316,0.000359161003871,231
230,0.0307223906367,0.000374715002181,241
240,0.0307223906367,0.000384732002203,251
250,0.03124606612,0.000414865002313,261
260,0.03124606612,0.000424529001975,271
270,0.032143400823,0.000434428002336,281
280,0.032143400823,0.000443708002422,291
290,0.0323853354281,0.000453101003586,301
300,0.0334983997197,0.00046255500456,311
310,0.0339359290934,0.000476867004181,321
320,0.0341957655838,0.000486595004986,331
330,0.0344724532713,0.000510403006047,341
340,0.0344724532713,0.000519899005667,351
350,0.0349308352075,0.000534523005626,361
360,0.0355080908924,0.000544485004866,371
370,0.0355840089059,0.000601753004958,381
380,0.0362385623693,0.000611218005361,391
390,0.0366916462847,0.000633366005786,401
400,0.0371988088445,0.000642397004412,411
410,0.0371988088445,0.000656530004562,421
420,0.0379194292263,0.000665783005388,431
430,0.0382641045294,0.000675403003697,441
440,0.0387602804818,0.000684539003487,451
450,0.0394142516926,0.000697653003954,461
460,0.0395176368587,0.000707093004166,471
470,0.0395176368587,0.000716208003723,481
480,0.0400964490359,0.000725009003872,491
490,0.0410945353573,0.000733831004254,501
500,0.0410945353573,0.000742680003896,511
510,0.0411277520024,0.000752774003558,521
520,0.0414851310114,0.000763295003708,531
530,0.0414851310114,0.000776214003054,541
540,0.0414851310114,0.000785256002928,551
550,0.0414851310114,0.000797460003014,561
560,0.0416600144118,0.000819570002932,571
570,0.0416600144118,0.000852757004395,581
580,0.0416600144118,0.000861796002937,591
590,0.0417455524594,0.000885059003849,601
600,0.0417455524594,0.000895252003829,611
610,0.0417455524594,0.000905104003323,621
620,0.0417521542803,0.000914557003853,631
630,0.0417521542803,0.000928720004595,641
640,0.0417521542803,0.000943059005294,651
650,0.0417521542803,0.000955486004386,661
660,0.0418765962611,0.000965344004726,671
670,0.0419414554494,0.000977983003395,681
680,0.0433270227061,0.000987270002952,691
690,0.0433270227061,0.000999001002128,701
700,0.0439018373767,0.00100847900285,711
710,0.0443679355852,0.00102632300332,721
720,0.044429243874,0.00103592200321,731
730,0.044429243874,0.00104826300412,741
740,0.0444595869468,0.00105751700539,751
750,0.0453322915494,0.00106861000495,761
760,0.0453322915494,0.00107778500569,771
770,0.0466101133412,0.00108688200635,781
780,0.0466101133412,0.00109565800631,791
790,0.0472904338568,0.00110461400618,801
800,0.0472904338568,0.00111351000487,811
810,0.047540641927,0.00112644600449,821
820,0.047540641927,0.00113601600424,831
830,0.047540641927,0.00114515100358,841
840,0.047540641927,0.00115426200318,851
850,0.0475438292995,0.00116297200293,861
860,0.0475438292995,0.00117173400213,871
870,0.0475438292995,0.00118489800298,881
880,0.0475438292995,0.00119474900202,891
890,0.0475438292995,0.00120379300279,901
900,0.0476290488829,0.00122232500325,911
910,0.0476290488829,0.00123127000188,921
920,0.0476290488829,0.00123987600091,931
930,0.0476290488829,0.00124864900135,941
940,0.0479528072887,0.00125738700262,951
950,0.0480284298927,0.00126987300246,961
960,0.0480284298927,0.0012787500018,971
970,0.0480284298927,0.00128840200159,981
980,0.0480284298927,0.00129719300094,991
990,0.0480284298927,0.00130609700136,1001
1000,0.0480908832062,0.00131468300242,1011
1010,0.0484993655501,0.00132491400291,1021
1020,0.0484993655501,0.00133466800253,1031
1030,0.0484993655501,0.00134407200312,1041
1040,0.0486064377017,0.00135318600223,1051
1050,0.0496235420501,0.00136248400304,1061
1060,0.0497034735106,0.00137173900293,1071
1070,0.0497034735106,0.00138065800274,1081
1080,0.0497034735106,0.00139331100399,1091
1090,0.05069194533,0.00140275900412,1101
1100,0.05069194533,0.00141516100484,1111
1110,0.05069194533,0.0014250400036,1121
1120,0.05069194533,0.00143447600385,1131
1130,0.0507497165597,0.00144375900345,1141
1140,0.0507497165597,0.00145298800271,1151
1150,0.0509416702844,0.00146183900324,1161
1160,0.0509416702844,0.00147442800335,1171
1170,0.0509416702844,0.00148628200441,1181
1180,0.0509416702844,0.00149888500528,1191
1190,0.051108689128,0.00150823600598,1201
1200,0.0512889278386,0.00151907900545,1211
1210,0.0512889278386,0.001528452005,1221
1220,0.0514199901079,0.00154074100465,1231
1230,0.0514199901079,0.00154993500473,1241
1240,0.0519697149803,0.00155964100486,1251
1250,0.0519737878639,0.00156972600416,1261
1260,0.0519737878639,0.00158265500431,1271
1270,0.0519737878639,0.00159150100444,1281
1280,0.0519764086433,0.00160070600396,1291
1290,0.0519764086433,0.00160951400358,1301
1300,0.0525657128974,0.00162167500275,1311
1310,0.0525657128974,0.00163094400341,1321
1320,0.0525657128974,0.00163999200413,1331
1330,0.0529514446086,0.00164884800324,1341
1340,0.0529514446086,0.00166077700305,1351
1350,0.0529514446086,0.00167005500407,1361
1360,0.0529514446086,0.00167919000341,1371
1370,0.05367781019,0.00168792500335,1381
1380,0.05367781019,0.00170091600194,1391
1390,0.05367781019,0.0017102590009,1401
1400,0.05367781019,0.00172240699976,1411
1410,0.05367781019,0.00173151300078,1421
1420,0.0536786444395,0.0017406879997,1431
1430,0.0536786444395,0.00174988199797,1441
1440,0.0536786444395,0.00176150699917,1451
1450,0.0536786444395,0.00177028799953,1461
1460,0.0536786444395,0.0017795370004,1471
1470,0.0550280259248,0.0017881040003,1481
1480,0.0550280259248,0.00180314300087,1491
1490,0.0550280259248,0.00181244900159,1501
1500,0.0550280259248,0.00182137100273,1511
1510,0.0551924247281,0.00183003500206,1521
1520,0.0551924247281,0.00183968500278,1531
1530,0.0560323852062,0.00184876800267,1541
1540,0.0560323852062,0.00185772200348,1551
1550,0.0560323852062,0.00186642800327,1561
1560,0.0560323852062,0.0018784790027,1571
1570,0.0560323852062,0.00188771800276,1581
1580,0.0560323852062,0.00189656600378,1591
1590,0.0560323852062,0.00190523600395,1601
1600,0.0560323852062,0.00191745200391,1611
1610,0.0562865123699,0.00192672400408,1621
1620,0.0562865123699,0.00193902300452,1631
1630,0.0562865123699,0.00194854600522,1641
1640,0.0563813502871,0.00196090700592,1651
1650,0.0563813502871,0.0019705510058,1661
1660,0.0566593592774,0.00197964100516,1671
1670,0.0569692134295,0.00199675100521,1681
1680,0.0569692134295,0.00200636800582,1691
1690,0.0569692134295,0.00201494800604,1701
1700,0.0569692134295,0.00202430800528,1711
1710,0.0569692134295,0.002032891005,1721
1720,0.0569692134295,0.00204520500483,1731
1730,0.0569692134295,0.00205460900543,1741
1740,0.0569692134295,0.0020634460052,1751
1750,0.057189699761,0.00207224600672,1761
1760,0.057189699761,0.0020820370064,1771
1770,0.057189699761,0.00209121300577,1781
1780,0.057189699761,0.00210011900526,1791
1790,0.057189699761,0.00210876100391,1801
1800,0.057189699761,0.00212173800355,1811
1810,0.0573295964747,0.00213059300404,1821
1820,0.0578209867971,0.00213969900506,1831
1830,0.0578209867971,0.00214845700611,1841
1840,0.0578209867971,0.00215827800639,1851
1850,0.0578209867971,0.00216709400593,1861
1860,0.0578209867971,0.0021775650057,1871
1870,0.0578209867971,0.00218662200496,1881
1880,0.0578209867971,0.00219605500388,1891
1890,0.0578209867971,0.00220518500464,1901
1900,0.0584200260863,0.00221778000378,1911
1910,0.0584200260863,0.0022269370038,1921
1920,0.0585065779434,0.00223625100443,1931
1930,0.0585065779434,0.00224521900418,1941
1940,0.0588725812253,0.00225810700431,1951
1950,0.0588725812253,0.00226740600374,1961
1960,0.0588725812253,0.00227984500452,1971
1970,0.05887668117,0.0022890720029,1981
1980,0.05887668117,0.00229858000239,1991
1990,0.05887668117,0.00230756700148,2001
2000,0.05887668117,0.0023170680015,2011
2010,0.05887668117,0.00232628200138,2021
2020,0.0589076038085,0.00233566400129,2031
2030,0.0589076038085,0.00234450400058,2041
2040,0.0589076038085,0.00235649500064,2051
2050,0.0589076038085,0.00236573000075,2061
2060,0.058943103593,0.00237509500039,2071
2070,0.058943103593,0.00238394600092,2081
2080,0.058943103593,0.00239629300086,2091
2090,0.058943103593,0.00240572599978,2101
2100,0.058943103593,0.00241487200037,2111
2110,0.058943103593,0.00242386400168,2121
2120,0.058943103593,0.00243641000088,2131
2130,0.058943103593,0.00244580400067,2141
2140,0.0593285450353,0.00245642200025,2151
2150,0.0593285450353,0.00246564300141,2161
2160,0.0593285450353,0.00247582400152,2171
2170,0.0593285450353,0.00248504700176,2181
2180,0.0593285450353,0.00249471700045,2191
2190,0.0593285450353,0.00250394300019,2201
2200,0.0593285450353,0.00251301699973,2211
2210,0.0593285450353,0.00252182100121,2221
2220,0.0593285450353,0.00253108500146,2231
2230,0.0593285450353,0.00253986300231,2241
2240,0.0593285450353,0.00255016600204,2251
2250,0.0593359737487,0.002563465001,2261
2260,0.0593359737487,0.00257288800094,2271
2270,0.0593359737487,0.00258184599988,2281
2280,0.0593359737487,0.00259100199946,2291
2290,0.0593359737487,0.00259998600086,2301
2300,0.0593359737487,0.00260915700164,2311
2310,0.0597366693089,0.00261808700088,2321
2320,0.0597366693089,0.00262824600031,2331
2330,0.0597366693089,0.00263810100114,2341
2340,0.0597366693089,0.0026474389997,2351
2350,0.0597366693089,0.00265678899996,2361
2360,0.0597366693089,0.00266570399981,2371
2370,0.0597366693089,0.00267461899966,2381
2380,0.0597366693089,0.00270038599956,2391
2390,0.0597366693089,0.00271023599817,2401
2400,0.0597366693089,0.00272268799927,2411
2410,0.0597366693089,0.00273230299899,2421
2420,0.0597366693089,0.00274267499844,2431
2430,0.0597366693089,0.00275215499823,2441
2440,0.0597366693089,0.0027875229971,2451
2450,0.0597366693089,0.00279719099854,2461
2460,0.0597929156754,0.00282226799936,2471
2470,0.0597929156754,0.00283206799941,2481
2480,0.0597929156754,0.00284171199928,2491
2490,0.0597929156754,0.0028515569993,2501
2500,0.0598473290108,0.00287534399831,2511
2510,0.0598473290108,0.00288479399751,2521
2520,0.0598473290108,0.00289732499732,2531
2530,0.0598473290108,0.00290705399675,2541
2540,0.0598473290108,0.00291726699652,2551
2550,0.0598473290108,0.00292645499758,2561
2560,0.0598473290108,0.00293560899627,2571
2570,0.0600639232283,0.00294457799646,2581
2580,0.0600639232283,0.0029533689958,2591
2590,0.0600639232283,0.002962216995,2601
2600,0.0600639232283,0.00297478699395,2611
2610,0.0600639232283,0.00298405899412,2621
2620,0.0600639232283,0.00299348199405,2631
2630,0.0600754081225,0.00300240899378,2641
2640,0.0600754081225,0.00301147099344,2651
2650,0.0600754081225,0.00302022099277,2661
2660,0.0600754081225,0.00303284799338,2671
2670,0.060089829688,0.00304214499374,2681
2680,0.060089829688,0.00305151199427,2691
2690,0.060089829688,0.00306064499273,2701
2700,0.0606169307324,0.00306970199199,2711
2710,0.0606169307324,0.00307875099315,2721
2720,0.0606169307324,0.00308880999364,2731
2730,0.0606169307324,0.00309818599271,2741
2740,0.0606169307324,0.00310749199343,2751
2750,0.0606169307324,0.00311680799314,2761
2760,0.0606169307324,0.00312589899295,2771
2770,0.0606169307324,0.00313478999306,2781
2780,0.0610205184926,0.00314849699316,2791
2790,0.0610885303669,0.00315780099299,2801
2800,0.0610885303669,0.00316724699223,2811
2810,0.0610885303669,0.00317616099164,2821
2820,0.0610885303669,0.00318517799133,2831
2830,0.0610885303669,0.00319427999057,2841
2840,0.0610885303669,0.00320490399099,2851
2850,0.0610885303669,0.00321457398968,2861
2860,0.0610885303669,0.00322402098936,2871
2870,0.0610885303669,0.00323269198998,2881
2880,0.0610885303669,0.00325716898988,2891
2890,0.0610885303669,0.00326644398956,2901
2900,0.0610885303669,0.00327960198956,2911
2910,0.0610885303669,0.00328918498963,2921
2920,0.0610885303669,0.00330158198994,2931
2930,0.0610885303669,0.00331088198982,2941
2940,0.0610885303669,0.00332303799041,2951
2950,0.0610885303669,0.00335305699082,2961
2960,0.0610885303669,0.00336256599076,2971
2970,0.0610885303669,0.00337541098997,2981
2980,0.0610885303669,0.00338665399067,2991
2990,0.0610885303669,0.00339622799038,3001
3000,0.0610885303669,0.00340932799008,3011
