iterations,fitness,time,fevals
0,0.0235434244813,1.279549891,1000
10,0.0258274241928,2.529442313,2100
20,0.0274109367906,3.806777086,3200
30,0.0273317853623,5.070665534,4300
40,0.0271692206402,6.34609383,5400
50,0.0272981698541,7.578703836,6500
60,0.0272018283945,8.828686868,7600
70,0.0272451801216,10.054715199,8700
80,0.0272692418478,11.529612064,9800
90,0.0282448159257,13.032911699,10900
100,0.0274608177443,14.321911926,12000
110,0.0276993935943,15.592043062,13100
120,0.027145187346,16.884669515,14200
130,0.0277824960378,18.423823546,15300
140,0.0275560910121,19.864934481,16400
150,0.0272584358853,21.332578181,17500
160,0.027301203129,22.871025538,18600
170,0.0274535208673,24.236891292,19700
180,0.028009485353,25.576173237,20800
190,0.0274447581618,26.944576612,21900
200,0.0277907949639,28.313200705,23000
210,0.0275250331823,29.63527047,24100
220,0.0279630475808,30.974125747,25200
230,0.0278909491811,32.299243585,26300
240,0.0273973890714,33.621322486,27400
250,0.0276417364034,34.939645816,28500
260,0.0275801909558,36.216298987,29600
270,0.027448386191,37.531793308,30700
280,0.0280607583923,38.824446485,31800
290,0.0274720021099,40.153119554,32900
300,0.0275217087561,41.458459201,34000
310,0.027770896174,42.77986653,35100
320,0.0287457021811,44.106313434,36200
330,0.0275346444881,45.427968732,37300
340,0.0279996369837,46.731766593,38400
350,0.0275549861874,48.023009524,39500
360,0.0281490363942,49.327323472,40600
370,0.02943099112,50.639456866,41700
380,0.0283382101381,51.933724457,42800
390,0.0290805341803,53.221721721,43900
400,0.0282797334127,54.538143621,45000
410,0.0289506904361,55.909861035,46100
420,0.0290099855578,57.430098544,47200
430,0.0292984953527,58.742797075,48300
440,0.028754904021,60.072915032,49400
450,0.0293762092188,61.405250361,50500
460,0.0291846313607,62.709456744,51600
470,0.029983600356,64.028584649,52700
480,0.0293892157999,65.353226343,53800
490,0.0293814324761,66.664018611,54900
500,0.0293326067197,68.027953255,56000
510,0.0291587656776,69.268400493,57100
520,0.0292239802652,70.507191211,58200
530,0.0298242319911,71.740650223,59300
540,0.0291314672553,72.980421381,60400
550,0.0290209871257,74.210428011,61500
560,0.0294825641606,75.437352667,62600
570,0.0296340953954,77.006332673,63700
580,0.0294935120986,78.267184883,64800
590,0.029180922105,79.51266991,65900
600,0.0294501154326,80.762203685,67000
610,0.029594199821,82.008290656,68100
620,0.0293215171472,83.254416445,69200
630,0.0292120567652,84.656748665,70300
640,0.0293332442509,86.070723521,71400
650,0.0293021237193,87.375004483,72500
660,0.0292659487702,88.693272783,73600
670,0.0294004889986,90.008304462,74700
680,0.0294935120986,91.311886396,75800
690,0.029141521999,92.617712365,76900
700,0.0294825995354,93.934880579,78000
710,0.0295274663459,95.218061487,79100
720,0.0294308611868,96.506407047,80200
730,0.0295360699341,97.770523641,81300
740,0.0292251457015,99.144155452,82400
750,0.0294043873627,100.384210689,83500
760,0.0295150273084,101.625538332,84600
770,0.0297198871035,103.182216496,85700
780,0.0292569899116,104.675514392,86800
790,0.0299678268467,105.98719646,87900
800,0.0294581629275,107.337950463,89000
810,0.0300255838749,108.678762809,90100
820,0.0294587164446,110.071557416,91200
830,0.03032206932,111.410364976,92300
840,0.0289776861789,112.753158402,93400
850,0.0292616662966,114.349315603,94500
860,0.0292358333435,116.224557006,95600
870,0.0289541326284,119.103651618,96700
880,0.0292753246474,121.673705761,97800
890,0.0292970091164,123.073670439,98900
900,0.0292931995315,124.304317678,100000
910,0.0296631396442,125.559885574,101100
920,0.0293775270662,126.883226107,102200
930,0.0293845169199,128.159531234,103300
940,0.0291504882398,129.477408893,104400
950,0.0301956123287,130.833130084,105500
960,0.0294353641266,132.370252775,106600
970,0.0295014166074,133.699986385,107700
980,0.0297364418523,134.984200069,108800
990,0.0294454746877,136.311440019,109900
1000,0.0293218339739,137.645128896,111000
1010,0.0297613289831,138.977682505,112100
1020,0.0293294634264,140.304924805,113200
1030,0.0292915530771,141.615522772,114300
1040,0.0307385394606,142.92639368,115400
1050,0.0291228799254,144.233421647,116500
1060,0.0289190099042,145.54995004,117600
1070,0.0291336687033,146.868516842,118700
1080,0.0295059014429,148.19856254,119800
1090,0.0300812617081,149.506817509,120900
1100,0.0298333095799,150.820994183,122000
1110,0.0301282675477,152.133354175,123100
1120,0.0291426100672,153.446338259,124200
1130,0.0294683997328,154.783597262,125300
1140,0.029512559333,156.1124451,126400
1150,0.0294856730931,157.423919758,127500
1160,0.0294024756872,158.723182077,128600
1170,0.0304575327702,160.02489075,129700
1180,0.0293639519627,161.315586032,130800
1190,0.0291389644637,162.617775722,131900
1200,0.0301768294437,163.93003702,133000
1210,0.0294124610424,165.257536251,134100
1220,0.0296910058546,166.581568207,135200
1230,0.0296507354183,167.904320567,136300
1240,0.0302021356955,169.214364809,137400
1250,0.0292691614476,170.533815258,138500
1260,0.0294957564161,171.849209087,139600
1270,0.0293959307764,173.153077076,140700
1280,0.0292771558683,174.463170818,141800
1290,0.0297055123292,175.75249402,142900
1300,0.0288571961225,177.035850634,144000
1310,0.0293456823132,178.310297325,145100
1320,0.0295972936372,179.588445244,146200
1330,0.0292505127029,180.862542325,147300
1340,0.0293959307764,182.161701314,148400
1350,0.0297095760413,183.449949035,149500
1360,0.029384955852,184.81745442,150600
1370,0.0296919063117,186.354848307,151700
1380,0.0292366214184,187.809276895,152800
1390,0.0295015834027,189.148490986,153900
1400,0.029606230786,190.481423825,155000
1410,0.0301292327748,191.871565202,156100
1420,0.0295032765009,193.135375209,157200
1430,0.0294259616797,194.37895415,158300
1440,0.0291183425262,195.62198673,159400
1450,0.0295097495334,196.88816795,160500
1460,0.0296793707222,198.15047451,161600
1470,0.0291073500066,199.38833323,162700
1480,0.0291666496575,200.622217622,163800
1490,0.0295733808977,202.154098848,164900
1500,0.0293117938018,203.487406599,166000
1510,0.0296428737626,204.820462748,167100
1520,0.0298827794428,206.153868984,168200
1530,0.0296210186686,207.473272709,169300
1540,0.0291494546771,208.868754553,170400
1550,0.0294997783655,210.13002749,171500
1560,0.0291659200871,211.388291005,172600
1570,0.0295733808977,212.672730845,173700
1580,0.0291164811641,213.971008859,174800
1590,0.0295009901778,215.493000652,175900
1600,0.0299735620146,216.813917725,177000
1610,0.0294189805624,218.142514492,178100
1620,0.0298839130426,219.477283305,179200
1630,0.029372313389,220.91890494,180300
1640,0.0298373117693,222.269414858,181400
1650,0.0293966838326,223.572833312,182500
1660,0.0295051188711,224.935627029,183600
1670,0.0295832639071,227.223718291,184700
1680,0.0293039038571,229.446633426,185800
1690,0.02977949205,231.028872604,186900
1700,0.0299121940075,232.331124538,188000
