iterations,fitness,time,fevals
0,0.0303459939633,0.0025746629999,465
10,0.0356908503996,0.00502963299914,829
20,0.0443695592649,0.00737464199847,1205
30,0.0461844997113,0.0097211509983,1577
40,0.0480258797781,0.0120773209983,1944
50,0.0511859175138,0.0143210109982,2312
60,0.0579877976926,0.016638027997,2680
70,0.0574570106151,0.0189239879965,3042
80,0.0600974873715,0.0212340179969,3413
90,0.0698740619134,0.0233238889978,3779
100,0.0703155027904,0.0253905479985,4150
110,0.0669765154869,0.0275578399978,4525
120,0.0670970322511,0.0297341559981,4892
130,0.0673691050549,0.0318448729977,5257
140,0.0747860011154,0.0340241789982,5622
150,0.0728137219341,0.0360579739972,5987
160,0.0809296119429,0.0380807589972,6353
170,0.0869968740959,0.040095823997,6721
180,0.0859362039762,0.0421236549973,7083
190,0.0911069145797,0.0440673889971,7452
200,0.0848269872137,0.0459414819961,7819
210,0.0889088343791,0.0478580119961,8188
220,0.0820218845497,0.0497902279949,8555
230,0.0955219297523,0.0516360729944,8919
240,0.097666263446,0.0535432439956,9278
250,0.0978245318851,0.0553216489952,9638
260,0.0916423316365,0.0570890859944,10003
270,0.0916423316365,0.0588819149943,10370
280,0.0950323798125,0.0607203179952,10742
290,0.0919946222535,0.0624918969952,11110
300,0.0884978716561,0.0642798389945,11477
310,0.0874403874086,0.0661634249936,11837
320,0.0936453521738,0.0679452539935,12198
330,0.101085854937,0.0696424709931,12564
340,0.0959238234698,0.0713693229936,12935
350,0.0994827725191,0.0730816039923,13307
360,0.0957698745104,0.0747908269932,13669
370,0.0908792320794,0.0765173449927,14031
380,0.0962633800948,0.078364819994,14399
390,0.0880525151181,0.080183825994,14773
400,0.0950116351204,0.0819890709936,15140
410,0.097873302434,0.083685406993,15510
420,0.10339820023,0.085343854993,15868
430,0.104322546044,0.0870750879931,16230
440,0.106634974519,0.088784488993,16596
450,0.100060130205,0.0904827259928,16957
460,0.101819622457,0.0922097359926,17325
470,0.0990823423206,0.0939004129941,17692
480,0.104783810083,0.0956341529927,18068
490,0.0917256397354,0.0974312129911,18435
500,0.101271382485,0.0992364559897,18806
510,0.101271382485,0.101064436989,19171
520,0.0920089358843,0.102902147988,19535
530,0.0920089358843,0.107113996988,19903
540,0.0896903865652,0.108865484988,20269
550,0.0878215415356,0.110677749988,20632
560,0.0890640667616,0.112536709988,21005
570,0.0857076529702,0.114490395988,21376
580,0.0915795237321,0.116351454988,21743
590,0.0934125198574,0.118252329989,22103
600,0.0982201886663,0.120082732989,22477
610,0.10545091581,0.121801379988,22848
620,0.109063998882,0.123472411988,23213
630,0.106853016784,0.125169486988,23573
640,0.10520862717,0.126943101986,23947
650,0.104267556109,0.128694317988,24311
660,0.105471660062,0.130366419988,24678
670,0.102945159449,0.132071115988,25045
680,0.108456593156,0.133752172987,25419
690,0.104007001342,0.135456147987,25785
700,0.100593683455,0.137156563987,26145
710,0.0972561305137,0.138930466988,26507
720,0.0966551634488,0.140731872989,26866
730,0.0892123229341,0.142586937987,27227
740,0.0921007003475,0.144494081987,27595
750,0.0945954403454,0.146392393988,27968
760,0.0949992809985,0.148320534989,28334
770,0.0810995134904,0.150288602988,28705
780,0.08618303166,0.152184869989,29065
790,0.0883497996591,0.154079875989,29438
800,0.0846045627862,0.15596242699,29794
810,0.0803443192337,0.15778604699,30157
820,0.0893002213778,0.15954552199,30519
830,0.0917324035329,0.161282930991,30885
840,0.0918495830162,0.162901503991,31250
850,0.0876569668036,0.16452669699,31626
860,0.0897444072338,0.16608506599,31993
870,0.0945395853863,0.167502739989,32359
880,0.0923583356029,0.168962580989,32729
890,0.0878815558759,0.170451099988,33107
900,0.0934508909097,0.171868634989,33480
910,0.0985161299465,0.173407709988,33845
920,0.0971145664655,0.174804895989,34212
930,0.0988048128654,0.176171077988,34584
940,0.0982440916369,0.177551549988,34951
950,0.103049329246,0.178914476988,35317
960,0.0995897251638,0.180179175988,35677
970,0.0985646774096,0.181474921988,36048
980,0.103450856278,0.182743212988,36410
990,0.105524287974,0.184052011988,36770
1000,0.103361857982,0.185439680989,37136
1010,0.100445424592,0.186732300988,37498
1020,0.0998913557378,0.187969156988,37865
1030,0.0971915151237,0.189399437988,38230
