iterations,fitness,time,fevals
0,16.0,1.7264e-05,11
10,16.0,4.5265e-05,21
20,16.0,6.1856e-05,31
30,16.0,8.4954e-05,41
40,16.0,0.000103025,51
50,16.0,0.00012372,61
60,16.0,0.000147994,71
70,16.0,0.000164327,81
80,16.0,0.000179616,91
90,16.0,0.000198251,101
100,16.0,0.000212654,111
110,16.0,0.00022721,121
120,16.0,0.000242032,131
130,17.0,0.00025697,141
140,17.0,0.000273584,151
150,17.0,0.000287297,161
160,17.0,0.000301259,171
170,17.0,0.000315481,181
180,17.0,0.000330349,191
190,17.0,0.000345888,201
200,17.0,0.000366392,211
210,17.0,0.000396817,221
220,17.0,0.000412512,231
230,17.0,0.000428832,241
240,17.0,0.000447357,251
250,17.0,0.000472801,261
260,18.0,0.000500978,271
270,18.0,0.00052091,281
280,18.0,0.000537814,291
290,18.0,0.000555095,301
300,18.0,0.000570203,311
310,18.0,0.000584379,321
320,18.0,0.000598452,331
330,20.0,0.000612576,341
340,20.0,0.000626474,351
350,20.0,0.000640173,361
360,20.0,0.000656498,371
370,20.0,0.000669823,381
380,20.0,0.000683841,391
390,20.0,0.000697711,401
400,20.0,0.000726827,411
410,20.0,0.000743458,421
420,20.0,0.000760682,431
430,20.0,0.000774914,441
440,20.0,0.000805805,451
450,20.0,0.000821593,461
460,20.0,0.000849524,471
470,20.0,0.000864949,481
480,20.0,0.000880777,491
490,20.0,0.000894836,501
500,20.0,0.000909709,511
510,20.0,0.000927203,521
520,20.0,0.000946891,531
530,20.0,0.000966756,541
540,20.0,0.000991252,551
550,20.0,0.001004873,561
560,20.0,0.001021723,571
570,20.0,0.00103553,581
580,20.0,0.00104927,591
590,20.0,0.001063165,601
600,20.0,0.001080065,611
610,20.0,0.001094636,621
620,20.0,0.001111045,631
630,20.0,0.001124616,641
640,20.0,0.001138911,651
650,20.0,0.001152717,661
660,20.0,0.001168074,671
670,20.0,0.001208119,681
680,20.0,0.001222783,691
690,20.0,0.00123768,701
700,20.0,0.001252138,711
710,20.0,0.001268024,721
720,20.0,0.001281757,731
730,20.0,0.001295381,741
740,21.0,0.00130873,751
750,21.0,0.00132235,761
760,21.0,0.001336358,771
770,21.0,0.00135149,781
780,21.0,0.001364858,791
790,21.0,0.001390896,801
800,21.0,0.001407317,811
810,21.0,0.001420674,821
820,21.0,0.001436133,831
830,21.0,0.001450498,841
840,21.0,0.00146626,851
850,21.0,0.001479862,861
860,21.0,0.001496149,871
870,21.0,0.001516114,881
880,21.0,0.00153183,891
890,21.0,0.001546881,901
900,21.0,0.001562,911
910,21.0,0.001577434,921
920,21.0,0.00159259,931
930,21.0,0.001607628,941
940,21.0,0.001639755,951
950,22.0,0.001654573,961
960,22.0,0.001668248,971
970,22.0,0.001683827,981
980,22.0,0.001697764,991
990,23.0,0.001716703,1001
1000,25.0,0.001731798,1011
1010,25.0,0.001747979,1021
1020,25.0,0.00176717,1031
1030,25.0,0.001784271,1041
1040,25.0,0.001799083,1051
1050,25.0,0.001814348,1061
1060,25.0,0.001827975,1071
1070,25.0,0.001842596,1081
1080,25.0,0.001856274,1091
1090,25.0,0.001870876,1101
1100,25.0,0.001884747,1111
1110,25.0,0.001902717,1121
1120,25.0,0.001916627,1131
1130,25.0,0.001931374,1141
1140,25.0,0.001945873,1151
1150,25.0,0.001965611,1161
1160,25.0,0.001981087,1171
1170,25.0,0.001994865,1181
1180,25.0,0.002021304,1191
1190,25.0,0.002035341,1201
1200,25.0,0.002048645,1211
1210,25.0,0.002062612,1221
1220,25.0,0.002076472,1231
1230,25.0,0.002091851,1241
1240,25.0,0.002105122,1251
1250,25.0,0.002120758,1261
1260,25.0,0.002134306,1271
1270,25.0,0.002150005,1281
1280,25.0,0.002163248,1291
1290,26.0,0.002179351,1301
1300,26.0,0.002193372,1311
1310,26.0,0.002208403,1321
1320,26.0,0.002225349,1331
1330,26.0,0.002240518,1341
1340,26.0,0.002261161,1351
1350,26.0,0.002275543,1361
1360,26.0,0.002289398,1371
1370,26.0,0.002304659,1381
1380,26.0,0.002321127,1391
1390,26.0,0.002335674,1401
1400,26.0,0.002362297,1411
1410,26.0,0.002381213,1421
1420,26.0,0.002395738,1431
1430,26.0,0.00241022,1441
1440,26.0,0.002424314,1451
1450,26.0,0.002439728,1461
1460,26.0,0.0024549,1471
1470,26.0,0.002470068,1481
1480,27.0,0.002488799,1491
1490,27.0,0.002506049,1501
1500,27.0,0.002524349,1511
1510,28.0,0.002542613,1521
1520,28.0,0.002562205,1531
1530,28.0,0.00257804,1541
1540,28.0,0.002606097,1551
1550,28.0,0.002625542,1561
1560,28.0,0.002640485,1571
1570,28.0,0.002696415,1581
1580,28.0,0.002715005,1591
1590,28.0,0.002730976,1601
1600,28.0,0.00275164,1611
1610,28.0,0.002766538,1621
1620,28.0,0.002783968,1631
1630,28.0,0.002797629,1641
1640,29.0,0.002826866,1651
1650,29.0,0.00284147,1661
1660,30.0,0.002877029,1671
1670,30.0,0.002892409,1681
1680,31.0,0.002918999,1691
1690,41.0,0.002936615,1701
1700,41.0,0.002951545,1711
1710,41.0,0.002965773,1721
1720,42.0,0.002979705,1731
1730,42.0,0.002995024,1741
1740,42.0,0.003009392,1751
1750,43.0,0.003023929,1761
1760,43.0,0.003038323,1771
1770,43.0,0.003057667,1781
1780,43.0,0.003071421,1791
1790,43.0,0.00308638,1801
1800,43.0,0.003101476,1811
1810,44.0,0.003115952,1821
1820,44.0,0.003135001,1831
1830,44.0,0.003154304,1841
1840,47.0,0.003182502,1851
1850,47.0,0.003200462,1861
1860,47.0,0.003218719,1871
1870,47.0,0.003237068,1881
1880,47.0,0.003255901,1891
1890,47.0,0.00327295,1901
1900,47.0,0.003289217,1911
1910,47.0,0.003303467,1921
1920,47.0,0.003318908,1931
1930,47.0,0.003333734,1941
1940,47.0,0.003349149,1951
1950,47.0,0.003364002,1961
1960,47.0,0.003379535,1971
1970,47.0,0.003404518,1981
1980,47.0,0.003430087,1991
1990,47.0,0.003450521,2001
2000,47.0,0.003467967,2011
2010,47.0,0.003485113,2021
2020,47.0,0.003499201,2031
2030,47.0,0.00353043,2041
2040,47.0,0.003549152,2051
2050,47.0,0.00356702,2061
2060,47.0,0.00358531,2071
2070,47.0,0.003600782,2081
2080,47.0,0.00361969,2091
2090,47.0,0.003635483,2101
2100,47.0,0.003650411,2111
2110,47.0,0.003664918,2121
2120,47.0,0.003681588,2131
2130,47.0,0.00369605,2141
2140,47.0,0.003719646,2151
