iterations,fitness,time,fevals
0,23.0,0.078528631,1000
10,26.0,0.149843902,2100
20,38.0,0.215523728,3200
30,40.0,0.278493877,4300
40,43.0,0.338366108,5400
50,41.0,0.397124091,6500
60,50.0,0.454009552,7600
70,42.0,0.511582222,8700
80,42.0,0.568742675,9800
90,44.0,0.6226459,10900
100,44.0,0.674830738,12000
110,42.0,0.727145115,13100
120,50.0,0.781241781,14200
130,50.0,0.833717469,15300
140,50.0,0.883627995,16400
150,45.0,0.933227395,17500
160,48.0,0.985879826,18600
170,50.0,1.039178581,19700
180,46.0,1.089991355,20800
190,48.0,1.138460301,21900
200,44.0,1.186945279,23000
210,45.0,1.236280506,24100
220,50.0,1.285530561,25200
230,50.0,1.335810922,26300
240,50.0,1.385880587,27400
250,50.0,1.43734464,28500
260,50.0,1.488665115,29600
270,50.0,1.53925093,30700
280,50.0,1.588977969,31800
290,50.0,1.639898241,32900
300,52.0,1.690398199,34000
310,50.0,1.742233257,35100
320,50.0,1.799216599,36200
330,50.0,1.853660999,37300
340,51.0,1.90686359,38400
350,54.0,1.961724618,39500
360,51.0,2.020470938,40600
370,54.0,2.078660162,41700
380,54.0,2.135502482,42800
390,52.0,2.1900024,43900
400,54.0,2.24415366,45000
410,57.0,2.298296054,46100
420,55.0,2.353302378,47200
430,52.0,2.410220694,48300
440,54.0,2.466504932,49400
450,51.0,2.52287423,50500
460,57.0,2.578999051,51600
470,52.0,2.633574361,52700
480,52.0,2.686769385,53800
490,51.0,2.742402386,54900
500,51.0,2.795132295,56000
510,51.0,2.849228202,57100
520,52.0,2.904615813,58200
530,52.0,2.958736408,59300
540,52.0,3.013896185,60400
550,54.0,3.068463456,61500
560,52.0,3.123221114,62600
570,52.0,3.182359613,63700
580,51.0,3.240572979,64800
590,52.0,3.292991063,65900
600,54.0,3.347225235,67000
610,57.0,3.401294251,68100
620,57.0,3.45747373,69200
630,53.0,3.513042066,70300
640,55.0,3.568187135,71400
650,57.0,3.623005633,72500
660,57.0,3.67746612,73600
670,53.0,3.734945444,74700
680,57.0,3.790083479,75800
690,59.0,3.843667515,76900
700,63.0,3.899160517,78000
710,63.0,3.954412798,79100
720,61.0,4.009658239,80200
730,59.0,4.063658423,81300
740,61.0,4.119231207,82400
750,57.0,4.176336039,83500
760,57.0,4.230816769,84600
770,59.0,4.284517394,85700
780,57.0,4.341430906,86800
790,60.0,4.399692339,87900
800,60.0,4.453991688,89000
810,57.0,4.505962545,90100
820,57.0,4.556476296,91200
830,57.0,4.607524669,92300
840,57.0,4.657823194,93400
850,60.0,4.706441505,94500
