iterations,fitness,time,fevals
0,24.0,0.000604233999999,580
10,25.0,0.001076163,1065
20,31.0,0.001603043,1531
30,32.0,0.002002273,2020
40,32.0,0.002380305,2515
50,32.0,0.00275848,3005
60,33.0,0.00315055,3494
70,33.0,0.003551183,3968
80,34.0,0.003903662,4454
90,34.0,0.004265899,4931
100,34.0,0.004667503,5401
110,36.0,0.005008574,5883
120,34.0,0.005357847,6372
130,34.0,0.005720627,6866
140,34.0,0.00609295899999,7337
150,36.0,0.006463693,7835
160,34.0,0.00683987,8327
170,34.0,0.007281775,8799
180,34.0,0.007670694,9279
190,34.0,0.008108347,9757
200,34.0,0.008581816,10237
210,34.0,0.008997416,10725
220,34.0,0.009386399,11214
230,34.0,0.009780466,11697
240,34.0,0.010190285,12183
250,34.0,0.010575133,12662
260,34.0,0.010940425,13144
270,35.0,0.011311955,13610
280,35.0,0.011683621,14080
290,37.0,0.012053421,14571
300,38.0,0.0124193,15045
310,39.0,0.012841703,15522
320,39.0,0.013221666,16001
330,40.0,0.013596639,16472
340,40.0,0.013997309,16947
350,40.0,0.014372654,17418
360,41.0,0.014746555,17898
370,40.0,0.01512287,18380
380,43.0,0.015497301,18863
390,41.0,0.015872807,19340
400,41.0,0.016252778,19818
410,40.0,0.016631111,20293
420,40.0,0.017031392,20768
430,40.0,0.017466631,21252
440,40.0,0.017834355,21730
450,40.0,0.018200398,22206
460,40.0,0.018565602,22687
470,40.0,0.018929947,23160
480,39.0,0.019298837,23648
490,42.0,0.019664194,24128
500,40.0,0.020010448,24614
510,39.0,0.020376424,25101
520,40.0,0.020732524,25577
530,40.0,0.021079102,26058
540,39.0,0.021425582,26545
550,39.0,0.021776494,27033
560,39.0,0.022135247,27516
570,38.0,0.022484672,27999
580,40.0,0.022831027,28488
590,42.0,0.023173963,28975
600,42.0,0.023513152,29465
610,43.0,0.023851975,29955
620,43.0,0.024200689,30443
630,43.0,0.024553716,30915
640,42.0,0.024890723,31404
650,42.0,0.025231834,31884
660,43.0,0.025571931,32363
670,43.0,0.025914549,32857
680,42.0,0.02629389,33347
690,43.0,0.026658803,33832
700,43.0,0.026985356,34302
710,43.0,0.027317481,34784
720,43.0,0.027646402,35270
730,43.0,0.027979711,35754
740,43.0,0.028318944,36233
750,43.0,0.028710566,36715
760,43.0,0.02906188,37203
770,43.0,0.029407304,37694
780,43.0,0.029745917,38166
790,44.0,0.030099769,38659
800,43.0,0.030454895,39140
810,44.0,0.030805919,39615
820,44.0,0.031146289,40086
830,44.0,0.031479617,40580
840,44.0,0.031813641,41054
850,43.0,0.03220012,41540
860,45.0,0.032533481,42013
870,44.0,0.032858187,42495
880,46.0,0.033196852,42988
890,45.0,0.033536071,43466
900,44.0,0.033913008,43950
910,44.0,0.034233389,44426
920,44.0,0.034558648,44910
930,45.0,0.034891256,45393
940,44.0,0.035241596,45864
950,44.0,0.035582574,46342
960,45.0,0.035931284,46832
970,44.0,0.036287708,47322
980,45.0,0.036640396,47813
990,47.0,0.037001911,48289
1000,46.0,0.037412421,48768
1010,46.0,0.037767801,49255
1020,49.0,0.038172859,49738
1030,50.0,0.038531273,50213
1040,53.0,0.038889873,50699
1050,54.0,0.039237728,51182
1060,53.0,0.039578285,51666
1070,53.0,0.039917452,52153
1080,55.0,0.040255357,52639
1090,55.0,0.040583173,53126
1100,55.0,0.04091812,53606
1110,55.0,0.041251947,54078
1120,56.0,0.041588474,54555
1130,57.0,0.041935864,55049
1140,55.0,0.042289126,55529
1150,56.0,0.042687318,56010
1160,58.0,0.043040768,56490
1170,57.0,0.043390782,56975
1180,57.0,0.043735064,57466
1190,56.0,0.044082087,57947
1200,60.0,0.044446992,58439
1210,57.0,0.0448171,58924
1220,59.0,0.045159795,59408
1230,59.0,0.045502379,59895
1240,60.0,0.045843973,60400
1250,58.0,0.046162483,60887
1260,58.0,0.046472211,61367
1270,58.0,0.046795611,61866
1280,59.0,0.047119335,62353
1290,59.0,0.047438818,62831
1300,58.0,0.047828719,63316
1310,59.0,0.048193042,63799
1320,59.0,0.048557763,64290
1330,61.0,0.048919425,64774
1340,61.0,0.049281609,65254
1350,61.0,0.049656866,65738
1360,61.0,0.050015592,66213
1370,61.0,0.050425859,66707
1380,61.0,0.050790006,67187
1390,61.0,0.051167886,67664
1400,60.0,0.051534407,68139
1410,62.0,0.051898786,68611
1420,60.0,0.052260237,69090
1430,59.0,0.052622757,69568
1440,59.0,0.052989418,70048
1450,60.0,0.053404661,70519
1460,60.0,0.053848931,71000
1470,60.0,0.054183813,71494
1480,60.0,0.05451356,71972
1490,61.0,0.054842943,72461
1500,62.0,0.055179659,72939
1510,60.0,0.055524821,73419
1520,61.0,0.055873457,73902
1530,61.0,0.056208333,74392
1540,61.0,0.056550461,74882
1550,62.0,0.056909626,75367
1560,61.0,0.0572801,75855
1570,63.0,0.057615378,76338
1580,63.0,0.057944253,76819
1590,63.0,0.058271355,77293
1600,64.0,0.058589647,77769
1610,64.0,0.058905753,78260
1620,64.0,0.059223726,78737
1630,64.0,0.059546729,79229
1640,64.0,0.059874724,79722
1650,64.0,0.060201937,80194
1660,65.0,0.060538239,80684
1670,64.0,0.06087149,81179
1680,64.0,0.061242971,81678
1690,64.0,0.061558434,82165
