iterations,fitness,time,fevals
0,24.0,0.077519971,1000
10,28.0,0.147837819,2100
20,32.0,0.201436745,3200
30,33.0,0.249578605,4300
40,33.0,0.29745409,5400
50,33.0,0.348409674,6500
60,32.0,0.395633775,7600
70,34.0,0.444184593,8700
80,32.0,0.491564137,9800
90,34.0,0.539117542,10900
100,33.0,0.588624998,12000
110,33.0,0.636576675,13100
120,33.0,0.685487047,14200
130,33.0,0.733369873,15300
140,34.0,0.781382136,16400
150,34.0,0.827838661,17500
160,34.0,0.874817163,18600
170,35.0,0.922392491,19700
180,34.0,0.968811648,20800
190,34.0,1.015194496,21900
200,35.0,1.061305681,23000
210,35.0,1.10852202,24100
220,34.0,1.157081904,25200
230,34.0,1.207542668,26300
240,34.0,1.256322884,27400
250,34.0,1.306748413,28500
260,34.0,1.355261606,29600
270,34.0,1.403871061,30700
280,34.0,1.453789996,31800
290,34.0,1.500267576,32900
300,34.0,1.545516207,34000
310,36.0,1.592734805,35100
320,34.0,1.640557131,36200
330,35.0,1.688492964,37300
340,34.0,1.735820819,38400
350,34.0,1.78155177,39500
360,34.0,1.826706179,40600
370,35.0,1.872405787,41700
380,36.0,1.920022695,42800
390,34.0,1.966664236,43900
400,34.0,2.013065756,45000
410,34.0,2.060426746,46100
420,34.0,2.108228114,47200
430,34.0,2.155249405,48300
440,35.0,2.201855125,49400
450,34.0,2.247868615,50500
460,34.0,2.292910278,51600
470,33.0,2.338344745,52700
480,34.0,2.384921118,53800
490,33.0,2.432058988,54900
500,34.0,2.478573159,56000
510,34.0,2.524433413,57100
520,34.0,2.572327352,58200
530,34.0,2.624593873,59300
540,34.0,2.672947957,60400
550,35.0,2.722170147,61500
560,34.0,2.769053629,62600
570,34.0,2.815318303,63700
580,34.0,2.861562329,64800
590,34.0,2.909269607,65900
600,34.0,2.955588574,67000
610,34.0,3.001941033,68100
620,34.0,3.047874616,69200
630,35.0,3.095907847,70300
640,34.0,3.143186102,71400
650,33.0,3.189862441,72500
660,33.0,3.236196165,73600
670,34.0,3.283708581,74700
680,35.0,3.331337345,75800
690,34.0,3.379645798,76900
700,34.0,3.42668328,78000
710,35.0,3.47259579,79100
720,34.0,3.519093117,80200
730,34.0,3.565985799,81300
740,33.0,3.613606165,82400
750,34.0,3.662234664,83500
760,35.0,3.708721755,84600
770,35.0,3.756304319,85700
780,35.0,3.804380949,86800
790,36.0,3.852372708,87900
800,36.0,3.898921922,89000
810,36.0,3.945455725,90100
820,39.0,3.994920488,91200
830,37.0,4.04187709,92300
840,36.0,4.090953399,93400
850,36.0,4.137673036,94500
860,36.0,4.185643772,95600
870,38.0,4.232139265,96700
880,38.0,4.28111078,97800
890,39.0,4.328964823,98900
900,36.0,4.376071799,100000
910,37.0,4.425538173,101100
920,35.0,4.471810642,102200
930,36.0,4.519515706,103300
940,36.0,4.567082735,104400
950,37.0,4.615781401,105500
960,35.0,4.664638763,106600
970,37.0,4.713503442,107700
980,36.0,4.761469507,108800
990,37.0,4.809740167,109900
1000,38.0,4.860915271,111000
1010,38.0,4.911519534,112100
1020,37.0,4.95937545,113200
1030,37.0,5.006369762,114300
1040,37.0,5.053763761,115400
1050,37.0,5.10097106,116500
1060,38.0,5.149972778,117600
1070,37.0,5.197079694,118700
1080,37.0,5.248314559,119800
1090,38.0,5.2997378,120900
1100,37.0,5.347253559,122000
1110,37.0,5.395879377,123100
1120,36.0,5.4410139,124200
1130,37.0,5.487725475,125300
1140,37.0,5.535318605,126400
1150,37.0,5.581023193,127500
1160,36.0,5.62723593,128600
1170,37.0,5.672537143,129700
1180,39.0,5.717667446,130800
1190,38.0,5.763974737,131900
1200,40.0,5.811357218,133000
1210,38.0,5.858527278,134100
1220,37.0,5.904174191,135200
1230,39.0,5.950734377,136300
1240,38.0,5.997395213,137400
1250,38.0,6.046229788,138500
1260,37.0,6.092562197,139600
1270,46.0,6.139053551,140700
1280,39.0,6.186418665,141800
1290,37.0,6.233256731,142900
1300,38.0,6.280612827,144000
1310,37.0,6.329145091,145100
1320,40.0,6.379650811,146200
1330,37.0,6.425227787,147300
1340,37.0,6.471126382,148400
1350,37.0,6.518226819,149500
1360,40.0,6.564943101,150600
1370,41.0,6.612701293,151700
1380,39.0,6.659780789,152800
1390,39.0,6.709056256,153900
1400,37.0,6.756564835,155000
1410,42.0,6.804767997,156100
1420,41.0,6.853055769,157200
1430,38.0,6.899449362,158300
1440,38.0,6.945788937,159400
1450,38.0,6.992726156,160500
1460,40.0,7.04066271,161600
1470,38.0,7.087701499,162700
1480,39.0,7.134094826,163800
1490,40.0,7.180781676,164900
1500,40.0,7.227411455,166000
1510,42.0,7.273902419,167100
