iterations,fitness,time,fevals
0,535.0,0.004081302,471
10,534.0,0.006430524,832
20,529.0,0.008472374,1194
30,533.0,0.010270615,1556
40,532.0,0.012018222,1920
50,528.0,0.013568006,2292
60,522.0,0.015290445,2670
70,526.0,0.018014199,3037
80,524.0,0.022189265,3404
90,528.0,0.023846286,3773
100,528.0,0.026194411,4142
110,522.0,0.028261692,4505
120,518.0,0.029776184,4865
130,520.0,0.031393372,5230
140,520.0,0.033647733,5597
150,526.0,0.037372338,5966
160,528.0,0.03947651,6331
170,526.0,0.041879958,6696
180,520.0,0.043434554,7062
190,522.0,0.044998741,7434
200,526.0,0.046442709,7807
210,524.0,0.047859898,8177
220,524.0,0.049470779,8547
230,522.0,0.050949609,8920
240,520.0,0.053705913,9277
250,520.0,0.055979004,9647
260,520.0,0.057575639,10011
270,518.0,0.058995588,10377
280,516.0,0.060388652,10737
290,516.0,0.061809579,11102
300,520.0,0.063293296,11457
310,520.0,0.065217432,11825
320,518.0,0.068420975,12195
330,518.0,0.069909338,12560
340,518.0,0.071534889,12928
350,518.0,0.073007728,13293
360,516.0,0.075039084,13657
370,518.0,0.079155888,14022
380,518.0,0.08063105,14384
390,518.0,0.083473955,14749
400,522.0,0.085057604,15117
410,522.0,0.086464112,15487
420,520.0,0.088018282,15847
430,520.0,0.090086234,16216
440,518.0,0.094369518,16582
450,516.0,0.096018089,16954
460,520.0,0.098621355,17312
470,520.0,0.100324713,17676
480,526.0,0.10177065,18049
490,526.0,0.10318556,18412
500,526.0,0.104791932,18773
510,526.0,0.106209081,19144
520,526.0,0.110482161,19512
530,524.0,0.114020758,19868
540,526.0,0.115433121,20230
550,524.0,0.116859479,20592
560,524.0,0.118478296,20951
570,520.0,0.12002486,21320
580,520.0,0.121578692,21693
590,526.0,0.125206829,22057
600,522.0,0.126712871,22426
610,524.0,0.129062162,22789
620,522.0,0.131561416,23151
630,522.0,0.133059771,23518
640,522.0,0.134605839,23878
650,524.0,0.137785908,24235
660,524.0,0.139214824,24608
670,524.0,0.140636453,24978
680,524.0,0.142032685,25337
690,522.0,0.143646857,25708
700,524.0,0.145142525,26070
710,524.0,0.147472726,26438
720,524.0,0.150918411,26807
730,524.0,0.152337168,27175
740,524.0,0.155518198,27541
750,524.0,0.157028083,27909
760,530.0,0.158467754,28276
770,528.0,0.160020856,28644
780,528.0,0.161995125,29014
790,530.0,0.165255082,29384
800,530.0,0.166783743,29751
810,532.0,0.168193409,30120
820,534.0,0.169780082,30497
830,534.0,0.171203283,30868
840,534.0,0.172678855,31231
850,536.0,0.174269769,31598
860,536.0,0.176627528,31970
870,538.0,0.178485457,32341
880,538.0,0.180034168,32706
890,540.0,0.182119044,33077
900,532.0,0.185918128,33441
910,534.0,0.187683246,33812
920,532.0,0.189531692,34172
930,532.0,0.192271167,34532
940,530.0,0.193715274,34901
950,528.0,0.195633564,35267
960,530.0,0.197755289,35636
970,532.0,0.201757574,36003
980,532.0,0.203562649,36369
990,534.0,0.205567582,36735
1000,538.0,0.207655182,37103
1010,540.0,0.209299897,37471
1020,540.0,0.210820063,37830
1030,536.0,0.212300814,38195
1040,536.0,0.213729307,38569
1050,536.0,0.215689865,38939
1060,540.0,0.21782485,39307
1070,540.0,0.221519941,39678
1080,536.0,0.223094463,40044
1090,538.0,0.224558349,40415
1100,538.0,0.226025727,40786
1110,540.0,0.230726644,41157
