iterations,fitness,time,fevals
0,554.0,9.484378801,1000
10,612.0,18.47273895,2100
20,621.0,26.968566004,3200
30,666.0,35.015185909,4300
40,700.0,42.592809334,5400
50,718.0,49.811548353,6500
60,730.0,56.946081045,7600
70,742.0,63.971136255,8700
80,744.0,70.88758943,9800
90,754.0,77.734496835,10900
100,752.0,84.459484763,12000
110,756.0,91.179947407,13100
120,758.0,97.95207629,14200
130,760.0,104.651552684,15300
140,760.0,111.370883692,16400
150,760.0,118.058734234,17500
160,764.0,124.580038372,18600
170,762.0,131.284893101,19700
180,764.0,137.936385301,20800
190,762.0,144.66831707,21900
200,764.0,151.32423783,23000
210,766.0,157.910267819,24100
220,766.0,164.636415685,25200
230,762.0,171.297743764,26300
240,762.0,178.002185306,27400
250,764.0,184.452222616,28500
260,760.0,191.092119435,29600
270,764.0,197.883402511,30700
280,766.0,204.696224817,31800
290,764.0,211.449410039,32900
300,766.0,218.172493381,34000
310,760.0,224.818198719,35100
320,764.0,231.537498487,36200
330,766.0,238.178766792,37300
340,770.0,244.741527916,38400
350,762.0,251.206927725,39500
360,766.0,257.681264679,40600
370,770.0,264.308040252,41700
380,766.0,270.977497871,42800
390,770.0,277.514905172,43900
400,768.0,283.965610951,45000
410,766.0,290.511144219,46100
420,764.0,296.950770799,47200
430,766.0,303.440536511,48300
440,764.0,309.952850018,49400
450,766.0,316.552436163,50500
460,766.0,323.119637113,51600
470,768.0,329.707994435,52700
480,766.0,336.3690694,53800
490,766.0,342.941347606,54900
500,766.0,349.551510326,56000
510,766.0,356.090219246,57100
520,766.0,362.545084227,58200
530,766.0,369.124649801,59300
540,768.0,375.80828075,60400
550,766.0,382.421022864,61500
560,768.0,388.996424795,62600
570,764.0,395.555147521,63700
580,766.0,402.140748462,64800
590,766.0,408.709493566,65900
600,766.0,415.277829508,67000
610,766.0,421.94689512,68100
620,764.0,428.320953581,69200
630,766.0,434.948524019,70300
640,768.0,441.686980087,71400
650,770.0,448.365363614,72500
660,766.0,455.20374049,73600
670,768.0,462.002852694,74700
680,768.0,468.570114067,75800
690,772.0,475.221964419,76900
700,768.0,481.735816281,78000
710,772.0,488.216155045,79100
720,766.0,494.920429445,80200
730,770.0,501.65900912,81300
740,768.0,508.332855508,82400
750,768.0,515.047827117,83500
760,770.0,521.675046704,84600
770,768.0,528.28830018,85700
780,770.0,535.156224563,86800
790,766.0,541.789220811,87900
800,772.0,548.240099871,89000
810,770.0,554.953263781,90100
820,770.0,561.633557284,91200
830,772.0,568.455455833,92300
840,772.0,575.138853131,93400
850,772.0,581.750230269,94500
860,772.0,588.524512149,95600
870,768.0,595.200362105,96700
880,768.0,601.886269268,97800
890,770.0,608.395968149,98900
900,768.0,615.137973904,100000
910,770.0,621.941477106,101100
920,772.0,628.644997435,102200
930,774.0,635.379658701,103300
940,774.0,641.963850447,104400
950,774.0,648.598773444,105500
960,776.0,655.247512199,106600
970,774.0,661.87988344,107700
980,778.0,668.353151588,108800
990,776.0,675.053236654,109900
1000,778.0,681.926612449,111000
1010,776.0,688.790031257,112100
1020,778.0,695.606575507,113200
1030,778.0,702.422140851,114300
1040,780.0,708.948231452,115400
1050,778.0,715.560222131,116500
1060,780.0,722.292088782,117600
1070,780.0,728.902881232,118700
1080,780.0,735.627755896,119800
1090,782.0,742.342138581,120900
1100,784.0,749.026837014,122000
1110,786.0,755.571349358,123100
1120,786.0,762.176919136,124200
1130,786.0,768.80382312,125300
1140,786.0,775.413507797,126400
1150,786.0,781.995556161,127500
1160,784.0,788.592561436,128600
1170,784.0,795.303367242,129700
1180,784.0,802.102896609,130800
1190,786.0,809.035837329,131900
1200,788.0,815.773638013,133000
1210,786.0,822.381504854,134100
1220,786.0,829.256251994,135200
1230,790.0,836.021267228,136300
1240,790.0,842.624694761,137400
1250,792.0,849.227059793,138500
1260,786.0,855.898131942,139600
1270,786.0,862.610710264,140700
1280,788.0,869.268428331,141800
1290,788.0,875.730308374,142900
1300,790.0,882.254630328,144000
1310,788.0,888.769263961,145100
1320,792.0,895.304106533,146200
1330,786.0,901.961330179,147300
1340,788.0,908.492415664,148400
1350,790.0,915.258649854,149500
1360,792.0,921.965750307,150600
1370,790.0,928.786632321,151700
1380,788.0,935.383951898,152800
1390,790.0,942.03630031,153900
1400,790.0,948.56042875,155000
1410,788.0,955.265193687,156100
1420,790.0,962.006242338,157200
1430,788.0,968.743045168,158300
1440,788.0,975.393602476,159400
1450,786.0,982.130461944,160500
1460,788.0,988.636312668,161600
1470,790.0,995.171506563,162700
1480,788.0,1001.83302856,163800
1490,788.0,1008.33625052,164900
1500,792.0,1015.01372522,166000
1510,794.0,1021.71277241,167100
1520,790.0,1028.22569484,168200
1530,790.0,1034.84259564,169300
1540,792.0,1041.4352661,170400
1550,792.0,1048.06899216,171500
1560,792.0,1054.66829208,172600
1570,788.0,1061.54859537,173700
1580,792.0,1068.2067594,174800
1590,788.0,1074.80894667,175900
1600,792.0,1081.35095157,177000
1610,792.0,1087.78211219,178100
1620,792.0,1094.33538122,179200
1630,790.0,1101.00804434,180300
1640,790.0,1107.7142713,181400
1650,792.0,1114.51666876,182500
1660,788.0,1121.26928964,183600
1670,790.0,1128.00876829,184700
1680,790.0,1134.63404604,185800
1690,790.0,1141.15538641,186900
1700,790.0,1147.48218195,188000
1710,790.0,1153.91780567,189100
1720,794.0,1160.42578195,190200
1730,792.0,1166.93374231,191300
1740,792.0,1173.50324828,192400
1750,792.0,1180.12725213,193500
1760,790.0,1186.72712204,194600
1770,792.0,1193.31482196,195700
1780,792.0,1199.93887102,196800
1790,788.0,1206.32092401,197900
1800,788.0,1212.92207935,199000
1810,792.0,1219.5959344,200100
1820,790.0,1226.2612918,201200
1830,790.0,1232.9387815,202300
1840,792.0,1239.68940501,203400
1850,790.0,1246.46032928,204500
1860,790.0,1253.08645339,205600
1870,790.0,1259.66264405,206700
1880,788.0,1266.14609607,207800
1890,792.0,1272.88891879,208900
1900,792.0,1279.5694213,210000
1910,790.0,1286.24139658,211100
1920,790.0,1293.12211558,212200
1930,792.0,1299.91856692,213300
1940,792.0,1306.45814459,214400
1950,796.0,1312.84212592,215500
1960,794.0,1319.40267858,216600
1970,792.0,1325.80200261,217700
1980,790.0,1332.44672329,218800
1990,790.0,1339.19900378,219900
2000,792.0,1345.7679655,221000
2010,792.0,1352.33213446,222100
2020,788.0,1358.91937125,223200
2030,792.0,1365.60653921,224300
2040,792.0,1372.3475374,225400
2050,790.0,1378.98637293,226500
2060,792.0,1385.39596528,227600
2070,792.0,1391.97582963,228700
2080,790.0,1398.57928243,229800
2090,792.0,1405.20860872,230900
2100,790.0,1411.78518558,232000
2110,791.0,1418.47913706,233100
2120,794.0,1425.09698067,234200
2130,792.0,1431.74831936,235300
2140,792.0,1438.36133717,236400
2150,792.0,1444.73878018,237500
2160,788.0,1451.2646426,238600
2170,790.0,1457.80228262,239700
2180,792.0,1464.44663749,240800
2190,792.0,1471.29381943,241900
2200,792.0,1477.83197318,243000
2210,792.0,1484.52546765,244100
2220,790.0,1491.08881128,245200
2230,790.0,1497.74844353,246300
2240,790.0,1504.23379807,247400
2250,794.0,1511.0158551,248500
2260,794.0,1517.5707809,249600
2270,792.0,1524.25756048,250700
2280,794.0,1530.64403324,251800
2290,792.0,1537.17640905,252900
2300,792.0,1543.85802588,254000
2310,796.0,1550.69619408,255100
2320,794.0,1557.31298831,256200
2330,796.0,1564.04878507,257300
2340,794.0,1570.66711853,258400
2350,792.0,1577.39193819,259500
2360,790.0,1584.16716035,260600
2370,796.0,1590.87379142,261700
2380,796.0,1597.51581565,262800
2390,794.0,1604.10905561,263900
2400,796.0,1610.73620746,265000
2410,796.0,1617.42646144,266100
2420,794.0,1623.98817232,267200
2430,794.0,1630.71582621,268300
2440,796.0,1637.46814642,269400
2450,796.0,1644.3376898,270500
2460,796.0,1650.90898936,271600
2470,796.0,1657.39946172,272700
2480,794.0,1663.93084161,273800
2490,794.0,1670.5499085,274900
2500,794.0,1677.24736973,276000
2510,792.0,1683.6449305,277100
2520,796.0,1690.17861407,278200
2530,794.0,1697.02056592,279300
2540,797.0,1703.69642884,280400
2550,796.0,1710.36035565,281500
2560,798.0,1717.12866131,282600
2570,794.0,1723.76729595,283700
2580,798.0,1730.78442451,284800
2590,798.0,1737.44643157,285900
2600,796.0,1743.87271482,287000
2610,796.0,1750.3144349,288100
2620,796.0,1756.87812187,289200
2630,798.0,1763.54930054,290300
2640,798.0,1770.10546103,291400
2650,796.0,1776.68619748,292500
2660,796.0,1783.1775026,293600
2670,798.0,1789.75705912,294700
2680,796.0,1796.36811517,295800
2690,796.0,1802.83880675,296900
2700,798.0,1809.50051702,298000
2710,798.0,1816.10682246,299100
2720,798.0,1822.66720031,300200
2730,794.0,1829.332532,301300
2740,796.0,1835.90300755,302400
2750,794.0,1842.45705369,303500
2760,796.0,1849.04149262,304600
2770,796.0,1855.54076532,305700
2780,796.0,1862.06899377,306800
2790,798.0,1868.63983697,307900
2800,796.0,1875.19557971,309000
2810,796.0,1881.87054652,310100
2820,794.0,1888.64761114,311200
2830,798.0,1895.44806904,312300
2840,800.0,1902.10142586,313400
2850,798.0,1908.66558113,314500
2860,798.0,1915.33806933,315600
2870,798.0,1921.80435454,316700
2880,798.0,1928.37206128,317800
2890,800.0,1934.94173922,318900
2900,798.0,1941.50875851,320000
2910,798.0,1948.12111039,321100
2920,798.0,1954.78519417,322200
2930,798.0,1961.41283814,323300
2940,800.0,1968.0292865,324400
2950,798.0,1974.61852992,325500
2960,798.0,1981.2044325,326600
2970,798.0,1987.78844696,327700
2980,798.0,1994.43189318,328800
2990,798.0,2001.08011811,329900
3000,798.0,2007.74156144,331000
