iterations,fitness,time,fevals
0,517.0,0.000112657,11
10,521.0,0.000196867,21
20,521.0,0.000283359,31
30,525.0,0.000380393,41
40,531.0,0.000460226,51
50,531.0,0.00053901,61
60,535.0,0.000615781,71
70,543.0,0.000736539,81
80,543.0,0.000857193,91
90,543.0,0.00098663,101
100,547.0,0.001248699,111
110,547.0,0.001674003,121
120,549.0,0.001859334,131
130,557.0,0.002084963,141
140,557.0,0.002172499,151
150,557.0,0.002278202,161
160,559.0,0.002398384,171
170,561.0,0.002642065,181
180,561.0,0.002824174,191
190,563.0,0.002976082,201
200,567.0,0.003089508,211
210,573.0,0.003193288,221
220,577.0,0.003299828,231
230,577.0,0.003411832,241
240,587.0,0.003528627,251
250,587.0,0.003638297,261
260,589.0,0.003748588,271
270,589.0,0.003863536,281
280,591.0,0.00397495,291
290,593.0,0.004093717,301
300,593.0,0.004192254,311
310,597.0,0.004343222,321
320,597.0,0.004446806,331
330,597.0,0.004580993,341
340,597.0,0.004658116,351
350,597.0,0.004732147,361
360,601.0,0.004806501,371
370,601.0,0.00488707,381
380,601.0,0.004969146,391
390,605.0,0.005042149,401
400,607.0,0.005131825,411
410,607.0,0.00520872,421
420,607.0,0.005300101,431
430,609.0,0.005382206,441
440,609.0,0.005465984,451
450,611.0,0.005573827,461
460,611.0,0.005686814,471
470,615.0,0.005799396,481
480,615.0,0.00589343,491
490,615.0,0.005991759,501
500,617.0,0.006080097,511
510,617.0,0.006169021,521
520,617.0,0.006264343,531
530,621.0,0.006358457,541
540,621.0,0.00652452,551
550,621.0,0.006857802,561
560,621.0,0.007228846,571
570,627.0,0.007316911,581
580,627.0,0.00739673,591
590,627.0,0.007498847,601
600,629.0,0.007572912,611
610,631.0,0.00765798,621
620,631.0,0.007734234,631
630,631.0,0.007812898,641
640,631.0,0.007891046,651
650,633.0,0.008171818,661
660,637.0,0.008286938,671
670,637.0,0.008549384,681
680,637.0,0.008691266,691
690,637.0,0.008771484,701
700,639.0,0.008861176,711
710,641.0,0.008957874,721
720,641.0,0.009197202,731
730,641.0,0.009390731,741
740,641.0,0.009494782,751
750,641.0,0.009611054,761
760,643.0,0.009706364,771
770,643.0,0.009824547,781
780,645.0,0.00992479,791
790,645.0,0.010018117,801
800,645.0,0.010142413,811
810,647.0,0.01022118,821
820,649.0,0.010320554,831
830,649.0,0.010417044,841
840,651.0,0.010541116,851
850,655.0,0.010665213,861
860,659.0,0.010773578,871
870,661.0,0.010878763,881
880,663.0,0.011006971,891
890,663.0,0.011389513,901
900,665.0,0.011947469,911
910,667.0,0.012454522,921
920,671.0,0.012562424,931
930,671.0,0.0126654,941
940,671.0,0.012776279,951
950,673.0,0.012988292,961
960,673.0,0.013194802,971
970,673.0,0.013323266,981
980,673.0,0.013407416,991
990,675.0,0.013493432,1001
